TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
99,institutions,24,24,Mean,n_bytes,261830611.98665205,164.53517175507557,-0.03840416779195399,0.0,0.0,10,0
99,institutions,24,24,SARIMA,n_bytes,198584039.8748969,101.83715755085632,0.4026700869366503,22.879300832748413,0.0,10,0
100,institutions,24,24,Mean,n_bytes,351447129.1120601,105.11097215024034,-3.0546024105460035e-05,0.0,0.0,10,0
100,institutions,24,24,SARIMA,n_bytes,320331558.7206024,62.812848319640565,0.16920720837445113,21.74221634864807,0.0,10,0
101,institutions,24,24,Mean,n_bytes,2187727120.4069834,92.67886346755341,-0.020578139167339193,0.0,0.0,10,0
101,institutions,24,24,SARIMA,n_bytes,1748588407.9449663,56.61205527927351,0.3480186840724111,17.90950322151184,0.0,10,0
102,institutions,24,24,Mean,n_bytes,225013431.79018277,147.98913597328288,-1.1428362296062033e-05,0.0,0.0,10,0
102,institutions,24,24,SARIMA,n_bytes,205162961.0838771,89.2636563719963,0.16864599439279826,20.819055318832397,0.0,10,0
103,institutions,24,24,Mean,n_bytes,96881773.9519411,89.08051095290364,-0.010374844646967807,0.0,0.0,10,0
103,institutions,24,24,SARIMA,n_bytes,96250897.40083896,69.20830482936383,0.0027410673309483657,22.397438049316406,0.0,10,0
104,institutions,24,24,Mean,n_bytes,813774253.1239997,66.63084708853656,-0.0274374586147188,0.0,0.0,10,0
104,institutions,24,24,SARIMA,n_bytes,677605213.4316698,43.68715060483697,0.28763760968521057,23.974726676940918,0.0,10,0
105,institutions,24,24,Mean,n_bytes,1754898123.78334,71.71411062534997,-0.1748335515493289,0.0,0.0,10,0
105,institutions,24,24,SARIMA,n_bytes,1499369681.2859623,55.34581185294436,0.14238973412831846,19.726441144943237,0.0,10,0
106,institutions,24,24,Mean,n_bytes,1252365497.7828076,45.20871979521322,-0.050775288632251,0.0,0.0,10,0
106,institutions,24,24,SARIMA,n_bytes,965128497.1577202,32.05396850269723,0.3759520797257979,21.515310525894165,0.0,10,0
107,institutions,24,24,Mean,n_bytes,570037983.7208756,167.4646145582954,-0.0004979389358150677,0.0,0.0,10,0
107,institutions,24,24,SARIMA,n_bytes,458341489.9318127,118.86295435399067,0.3531747692419428,25.032864093780518,0.0,10,0
108,institutions,24,24,Mean,n_bytes,1704696860.8250542,37.05148724108067,-0.04523627294104693,0.0,0.0,10,0
108,institutions,24,24,SARIMA,n_bytes,1211835966.5088387,25.248689405979352,0.4717885322558091,17.06673502922058,0.0,10,0
